platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"Ketetapan itu dibuat selepas parti meneliti kedudukan dan hala tuju kerjasama politik Pas-Bersatu berdasarkan laporan, kajian serta penilaian semasa. - Abdul Hadi",0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid08rRcAU8VzL6L2WgywYSaX9qpyBEqX5ddMMgKUDQhEMkcWwGd3VHscDuriy1kjKfKl,1780933716
facebook,"PAS putus dengan BERSATU. ini yang ahli PAS buat!

En.Din, YDP PAS Kawasan Pagoh.
Seminggu yang lepas lutut bengkak dan tak boleh berjalan.

Hari ni baru sembuh sikit.
Terus datang ke Bilik Operasi Du",0,0,0,0,neutral,https://www.facebook.com/reel/1316153366696214/,1780979112
facebook,"KENAPA PAS PUTUSKAN HUBUNGAN DENGAN BERSATU? 

Mula-mula kena faham dulu.

Kerjasama PAS dengan Bersatu bukan kerjasama kosong. Bukan sebab nak berkawan semata-mata. Bukan juga sebab PAS terikat sampa",0,0,0,0,neutral,https://www.facebook.com/dppkmofficial/posts/pfbid0332RA1XnbyqyuRtuafkC1X6u8GaP2bL8n89nHqNJA2DZnTcchs6un5Pzd3pq6GkZQl,1780975929
facebook,#BHnasional PAS akan meneroka suatu bentuk persefahaman politik dan kerjasama pilihan raya demi penyatuan ummah bagi menghadapi Pilihan Raya Negeri (PRN) dan Pilihan Raya Umum (PRU) ke-16,0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02G1y6qAMhAZwLpSCrgrtyneGXZYFWshNvVJXKuNmroaHMEqKAHQgE9vPZjuNcQ6VDl,1780933700
facebook,#BHnasional Agenda mesyuarat khas malam tadi tak menyentuh atau membincangkan soal kedudukan semasa PAS dalam PN,0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02k7pVon2E9h2Gm9tMJz4ipFrxaD1ZC8eCejoaYZ7naZXE31GZigVPyqF9GjuAHwswl,1780963961
facebook,Buat masa ini semua parti dalam PN kekal fokus terhadap tanggungjawab yang lebih besar memandangkan PRN Johor dan Negeri Sembilan semakin hampir.,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid0A3LTH7jBx58nrFtaancTcZ78dmwzNvb3UQTertgC4Ybvx4iE9sUKiKkKCh2TXH9Zl,1781004745
facebook,"PUTUS HUBUNGAN DENGAN BERSATU: KEM ULAMA TAK SETUJU KEPUTUSAN KEM TEKNOKRAT DALAM PAS?
9 June 2026

KUALA LUMPUR – Keputusan memutuskan hubungan dengan Parti Pribumi Bersatu Malaysia (Bersatu) malam t",0,0,0,0,neutral,https://www.facebook.com/tunfaisalismail.aziz/posts/pfbid0H9AfqNqJq95TYPmUekcKpefGsFVaTdnDkHAAqiAkGeDSBY3qYahR1wkKsQR2oK8yl,1780969738
facebook,"Esok PAS putus dengan Bersatu ke, PAS peluk balik Bersatu ke, peduli apa aku? Biarlah kat diorang...berkecamuk sudah

RJ Rithaudeen",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid033L7KTbhCDeHs73gbhodJQRZMCM2pNfba6kWKzbY4GNeEF2CyhKt9vEsZiTQxLDThl&id=100053581701911,1780820904
facebook,Pas putus hubungan politik dgn bersatu serta merta.,0,0,0,0,neutral,https://www.facebook.com/groups/3447139192213730/posts/4566671263593845/,1780960694
facebook,Muktamad! Tiada kerjasama dengan PAS walaupun putus dengan Bersatu: Zahid,0,0,0,0,neutral,https://www.facebook.com/agendadailybaru/posts/pfbid02Yq75L22SR4ptz8MrzpEvUDYfqssSgEwdqgXbcXTCroUauLDYraNqbwStaxm5Goqql,1780995043
facebook,Pas putus hubungan kerjasama dgn Bersatu. Umum hadi Awang .,0,0,0,0,neutral,https://www.facebook.com/groups/412063112667921/posts/2246293569244857/,1780957462
facebook,"[TERKINI] 
Pas putus hubungan politik dengan Bersatu serta-merta",0,0,0,0,neutral,https://www.facebook.com/upditerengganu/posts/pfbid045o65skGb5kx9CDdnDWTC6e6ChHcWS61Xiu3N1HpMmS3U9mU6v59DNNvRw7Y3BGyl,1780933428
facebook,"PUTUS HUBUNGAN DENGAN BERSATU: KEM ULAMA TAK SETUJU KEPUTUSAN KEM TEKNOKRAT DALAM PAS?
9 June 2026

KUALA LUMPUR – Keputusan memutuskan hubungan dengan Parti Pribumi Bersatu Malaysia (Bersatu) malam t",0,0,0,0,neutral,https://www.facebook.com/tunfaisalismail.aziz/posts/pfbid0H9AfqNqJq95TYPmUekcKpefGsFVaTdnDkHAAqiAkGeDSBY3qYahR1wkKsQR2oK8yl,1780969738
facebook,Satu mesyuarat khas akan diadakan dalam tempoh terdekat bagi memperincikan tindakan lanjut di peringkat negeri Terengganu susulan tamatnya hubungan Pas - Bersatu.,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02cjiVDKTgwZREwgryzgu1As5m5Q3MFyWnYXDG23Ej2TyHrAMLG8i8qQiXrtxToiNbl,1780986397
facebook,Muktamad! Tiada kerjasama dengan PAS walaupun putus dengan Bersatu: Zahid,0,0,0,0,neutral,https://www.facebook.com/agendadailybaru/posts/pfbid02Yq75L22SR4ptz8MrzpEvUDYfqssSgEwdqgXbcXTCroUauLDYraNqbwStaxm5Goqql,1780995043
facebook,Pas putus hubungan politik dgn bersatu serta merta.,0,0,0,0,neutral,https://www.facebook.com/groups/3447139192213730/posts/4566671263593845/,1780960694
facebook,"Okay, yang ini memang saya mengaku saya tak faham.

Sebenarnya apa matlamat Bersatu?

Mahu berbaik semula dengan PAS, atau mahu pastikan hubungan itu putus terus?

Kalau matlamatnya mahu berdamai, bag",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid02YYHawaA3cDvYbzmwprceEzeC8CZEagebaMGrnDQE7dRJ2cGDge6TSPffk96x337ml&id=61577344192525,1781159510
facebook,[SINAR HARI INI] Putus hubungan PAS - Bersatu & PN milik siapa?,0,0,0,0,neutral,https://www.facebook.com/sinarharian/videos/1519276343076443/,1780997647
facebook,"AMBO SETUJU PAS PUTUS HUBUNGAN DENGAN BERSATU

Jolo doh kalu mereka nak putuskan hubungan pun muga sekarang tak bui hasil gapo doh ko kita

Bo setakat menumpang tuah dan kekuatan kita buat gapo bersan",0,0,0,0,neutral,https://www.facebook.com/wzaidi/posts/pfbid0m2Tdnghm4LYdFBy9gudUr8Tomsof5U7maQVXyDE33YWkDnijyYxyLi7tgXfeTfqKl,1780965965
facebook,"PAS PUTUS HUBUNGAN KERJASAMA POLITIK DENGAN BERSATU 

KUALA LUMPUR: 09 Jun -- PAS menghentikan kerjasama politik dengan Bersatu, beberapa minggu selepas Presiden Hadi Awang memberi amaran bahawa kesab",0,0,0,0,neutral,https://www.facebook.com/groups/412063112667921/posts/2246418782565669/,1780970773
facebook,"Barang yang lepas dikenang.

Cuma sebagai catatan sejarah, saya ingin menukilkan beberapa peristiwa penting di ambang perpisahan BERSATU dan PAS.

Ketika konflik BERSATU-PAS memuncak, saya menghubungi",0,0,0,0,neutral,https://www.facebook.com/marzuki.mohamad.549/posts/pfbid02eRgFb7TXgt6d9FBtn87VsBvaJUQUEjXPgZjas1AjVD63gLJPeHDRNmcjoVC21ygjl,1781095536
facebook,"Cara Bersatu nak pujuk PAS adalah, pimpinan dia hantar surat, dan buat Kenyataan Media. Tapi dalam masa sama hantar ceplos ceplos menyerang PAS. 

Perkara ni bukan baru. Dari dulu lagi ceplos bawah ke",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0QyvDqHYrZY7aNDaRTcqumDgSuMzenkkv9qsPiwuT9t99Bos1LkiXvH2Yyby8g1Scl&id=61558337188918,1780925035
facebook,Parti Islam Se-Malaysia (PAS) Pusat dan Parti Pribumi BERSATU Malaysia putus hubungan,0,0,0,0,neutral,https://www.facebook.com/pasirputehtoday/posts/pfbid02gkme7p4k5uDNiGmo8ERXzREGBbsyXuZKTNMfyyeQPdpEqMY3VhsJyV5v8vdQqnscl,1780714684
facebook,Penyatuan UMMAH tapi putus dengan Bersatu. Kalian sebenar bagaimana? 🧐,0,0,0,0,neutral,https://www.facebook.com/azlan.zainal.79/posts/pfbid0wrCY9cvKKteQwKX3a5vJmNaH9DStstPngebz4pNxavFpt1gdzXR5JUw2JuYB9L9Gl,1780933238
facebook,Pas putus hubungan dengan Bersatu. Siapa yang kena keluar PN? Apa status kerajaan Perlis?,0,0,0,0,neutral,https://www.facebook.com/anatahulah/posts/pfbid0HjEwGcJzV7727su5NJa6RpMGSmTN9rrPXSqgRQfLPkcgjr8WtoQz4xT4W8rYVaFel,1780976171
facebook,PAS putus kerjasama dengan Bersatu. 08.06.2026,0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0dpBj5hi3EzR1b1Zmqs5BeC2t4M55qzi9fbkAHm9EQFsVsD1UGkbkiNAcPVV6SQPTl&id=61585486468680,1780932581
facebook,"Marzuki dakwa MN 2.0 punca sebenar PAS putus hubungan dengan Bersatu, bukan kerana Muhyiddin sombong",0,0,0,0,neutral,https://www.facebook.com/SuaraTV/posts/pfbid02974KzQN8xZtFNTCXrTy1ekc5fVxfHJnEEi2vKKjsTbcjpNouUmcqeo3vVtMeGX29l,1781158127
facebook,"ALHAMDULILLAH - PAS PUTUS HUBUNGAN DENGAN BERSATU, JAJARAN BAHARU SEDANG MENUNGGU",0,0,0,0,neutral,https://www.facebook.com/shahbudin.wmaju/posts/pfbid0gndQXiSB8ruL8bT8ghyZuCfWz5GbbE1bpEKfN1XaCn2wx9YAaAyyWhrDRSvHEKSHl,1780963284
facebook,PAS putus kerjasama dengan Bersatu. 08.06.2026,0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0dpBj5hi3EzR1b1Zmqs5BeC2t4M55qzi9fbkAHm9EQFsVsD1UGkbkiNAcPVV6SQPTl&id=61585486468680,1780932581
facebook,"ALHAMDULILLAH - PAS PUTUS HUBUNGAN DENGAN BERSATU, JAJARAN BAHARU SEDANG MENUNGGU",0,0,0,0,neutral,https://www.facebook.com/shahbudin.wmaju/posts/pfbid0gndQXiSB8ruL8bT8ghyZuCfWz5GbbE1bpEKfN1XaCn2wx9YAaAyyWhrDRSvHEKSHl,1780963284
facebook,Pas Putus Kerjasama Dengan Bersatu,0,0,0,0,neutral,https://www.facebook.com/PAS4BukitBesi/posts/pfbid0AUEeZKoocpwuVb675QKxUSK4e1Jwg9zxjCDFawTccYLJ7WY1pSRq4EdqKeTpz2ivl,1780932861
facebook,PAS putus dengan BERSATU,0,0,0,0,neutral,https://www.facebook.com/eksan.razali.3/posts/pfbid02dkFdqBdzPVDq58GxuNUXCgSiAAuFezkqCGuC9APYLMUxVt6iL5GkddbsrQd8WHYNl,1780932726
facebook,"Orang Bersatu kata Perikatan Nasional tu Muhyidin punya, sebab Muhyidin yang tubuhkan, jadi sekarang Bersatu tuntut pulangkan PN kepada Muhyidin.... O'aloh.

Kadang-kadang orang Bersatu ni, bengap dia",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid0qBhrQNuupwrXxfx7gSnE1pfwtAYcZpnQ6XJMMcAAVFmGUuagwAoFYngPM7vzfdysl&id=61558337188918,1781040692
